"구간번호","자치구 ID","자치구 이름","도로명","시점","종점","청소시각","청소종류","담당부서","부서 연락처"
"10001210","19","15 양천구","남부순환로","신월정수사업소앞","신월사거리","2016-01-25 00:00:00.0","기타청소","청소행정과","2620-3423"
"10001217","15","22 서초구","바우뫼길","양재초교","교육개발원입구","2016-01-25 00:00:00.0","기타청소","",""
"10001217","15","22 서초구","바우뫼길","양재초교","교육개발원입구","2016-01-25 00:00:00.0","기타청소","",""
"10001218","15","22 서초구","바우뫼길","양재초교","교육개발원입구","2016-01-25 00:00:00.0","기타청소","",""
"10001218","15","22 서초구","바우뫼길","양재초교","교육개발원입구","2016-01-25 00:00:00.0","기타청소","",""
"10001220","15","22 서초구","바우뫼길","교육개발원입구","양재초교","2016-01-25 00:00:00.0","기타청소","",""
"10001220","15","22 서초구","바우뫼길","교육개발원입구","양재초교","2016-01-25 00:00:00.0","기타청소","",""
"10001242","15","22 서초구","강남대로","영동1교남단","영동1교북단","2016-01-25 00:00:00.0","기타청소","",""
"10001243","15","22 서초구","강남대로","영동1교북단","영동1교남단","2016-01-25 00:00:00.0","기타청소","",""
"10001280","15","22 서초구","강남대로","교육개발원입구","영동1교북단","2016-01-25 00:00:00.0","기타청소","",""
"10001434","15","22 서초구","바우뫼길","양재초교","교육개발원입구","2016-01-25 00:00:00.0","기타청소","",""
"10001434","15","22 서초구","바우뫼길","양재초교","교육개발원입구","2016-01-25 00:00:00.0","기타청소","",""
"10001535","13","14 마포구","강변북로","양화대교북단","망원동펌프장","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001538","13","14 마포구","강변북로","망원동펌프장","양화대교북단","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001539","13","14 마포구","강변북로","망원동펌프장","양화대교북단","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001540","04","16 강서구","공항로","서울도시가스","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001541","04","16 강서구","공항로","서울도시가스","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001541","04","16 강서구","공항로","서울도시가스","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001542","04","16 강서구","공항로","서울도시가스","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001546","19","15 양천구","공항로","등촌삼거리","서울도시가스","2016-01-25 00:00:00.0","기타청소","청소행정과","2620-3423"
"10001547","04","16 강서구","공항로","양화교","서울도시가스","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001549","04","16 강서구","양천길","양화교","가양6-9단지","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001549","04","16 강서구","양천길","양화교","가양6-9단지","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001550","04","16 강서구","양천길","양화교","가양6-9단지","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001550","04","16 강서구","양천길","양화교","가양6-9단지","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001551","04","16 강서구","양천길","양화교","가양6-9단지","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001560","04","16 강서구","양천길","가양6-9단지","양화교","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001560","04","16 강서구","양천길","가양6-9단지","양화교","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001576","13","14 마포구","양화로","합정역","서교사거리","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001584","13","14 마포구","강변북로","내부순환로입구(강변북로망원동)","망원동펌프장","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001585","13","14 마포구","강변북로","내부순환로입구(강변북로망원동)","망원동펌프장","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001586","13","14 마포구","강변북로","내부순환로입구(강변북로망원동)","망원동펌프장","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001587","04","16 강서구","공항로","등촌삼거리","하이웨이주유소앞","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001587","04","16 강서구","공항로","등촌삼거리","하이웨이주유소앞","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001588","04","16 강서구","공항로","등촌삼거리","하이웨이주유소앞","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001589","04","16 강서구","공항로","하이웨이주유소앞","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001589","04","16 강서구","공항로","하이웨이주유소앞","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001590","04","16 강서구","공항로","하이웨이주유소앞","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001590","04","16 강서구","공항로","하이웨이주유소앞","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001590","04","16 강서구","공항로","하이웨이주유소앞","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001591","04","16 강서구","공항로","하이웨이주유소앞","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001591","04","16 강서구","공항로","하이웨이주유소앞","등촌삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001620","04","16 강서구"," ","외발산사거리","내발산삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001620","04","16 강서구"," ","외발산사거리","내발산삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001636","13","14 마포구","양화로","서교사거리","홍대입구역","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001672","04","16 강서구","공항로","하이웨이주유소앞","강서구청입구","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001673","04","16 강서구","공항로","강서구청입구","하이웨이주유소앞","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001673","04","16 강서구","공항로","강서구청입구","하이웨이주유소앞","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001680","13","14 마포구","강변북로","성산대교북단","내부순환로입구(강변북로망원동)","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001682","13","14 마포구","내부순환로성산대교연결램프(망","내부순환로입구(강변북로망원동)","성산분기점(내부순환로본선)","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001684","13","14 마포구","내부순환로성산대교연결램프(망","내부순환로입구(강변북로망원동)","성산분기점(내부순환로본선)","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001685","13","14 마포구","내부순환로성산대교연결램프(망","성산분기점(내부순환로본선)","내부순환로입구(강변북로망원동)","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001687","04","16 강서구","공항로","강서구청입구","88체육관","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001688","04","16 강서구","공항로","88체육관","강서구청입구","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001688","04","16 강서구","공항로","88체육관","강서구청입구","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001689","04","16 강서구","공항로","88체육관","강서구청입구","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001689","04","16 강서구","공항로","88체육관","강서구청입구","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001693","04","16 강서구","양천길","가양6-9단지","강서구청별관입구","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001695","04","16 강서구","양천길","강서구청별관입구","가양6-9단지","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001696","04","16 강서구","양천길","강서구청별관입구","가양6-9단지","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001696","04","16 강서구","양천길","강서구청별관입구","가양6-9단지","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001707","13","14 마포구","강변북로","월드컵경기장입구(강변북로)","성산대교북단","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001708","13","14 마포구","성산로","상암교입구","성산대교북단","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001709","13","14 마포구","성산로","상암교입구","성산대교북단","2016-01-25 00:00:00.0","기타청소","청소행정과","3153-9212"
"10001710","04","16 강서구","공항로","88체육관","발산역","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001711","04","16 강서구","공항로","88체육관","발산역","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001712","04","16 강서구","공항로","발산역","88체육관","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001713","04","16 강서구","공항로","발산역","88체육관","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001713","04","16 강서구","공항로","발산역","88체육관","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001714","04","16 강서구","공항로","발산역","88체육관","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001717","04","16 강서구","공항로","발산역","내발산삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001717","04","16 강서구","공항로","발산역","내발산삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001718","04","16 강서구","공항로","발산역","내발산삼거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001719","04","16 강서구","공항로","내발산삼거리","발산역","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001719","04","16 강서구","공항로","내발산삼거리","발산역","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001720","04","16 강서구","공항로","내발산삼거리","발산역","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001743","04","16 강서구","양천길","방화2단지","가양사거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001743","04","16 강서구","양천길","방화2단지","가양사거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001743","04","16 강서구","양천길","방화2단지","가양사거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
"10001743","04","16 강서구","양천길","방화2단지","가양사거리","2016-01-25 00:00:00.0","기타청소","청소자원과","2600-4063"
